codigo_municipio,nome_municipio,sigla_uf,nome_uf,lat,lng,nota_total,avg_nota_cn,avg_nota_ch,avg_nota_lc,avg_nota_mt,avg_nota_redacao,nu_ano
3110004,Caeté,MG,Minas Gerais,-19.8826,-43.6704,533.0833589021815,500.16979591836736,577.1420689655173,533.7330049261084,545.4458163265306,508.9261083743842,2018
3110004,Caeté,MG,Minas Gerais,-19.8826,-43.6704,560.735274441431,496.1722222222222,543.353745318352,530.7204119850187,556.3513409961686,677.0786516853933,2023
3110004,Caeté,MG,Minas Gerais,-19.8826,-43.6704,478.15857818583964,489.5837705918243,554.5553386211104,510.4631379962193,490.0743541272842,346.11628959276015,2014
3110004,Caeté,MG,Minas Gerais,-19.8826,-43.6704,542.8673553101212,498.667880794702,527.2130365659777,535.6858505564388,547.2374172185431,605.5325914149444,2020
3110509,Camanducaia,MG,Minas Gerais,-22.7515,-46.1494,481.27775477812503,482.8594548551959,560.3715502555366,506.9879370629371,481.5554195804196,374.61441213653603,2015
3110509,Camanducaia,MG,Minas Gerais,-22.7515,-46.1494,467.1586169414293,486.8333333333333,552.0912195121952,515.0168634064081,485.7910623946037,296.06060606060606,2014
3110509,Camanducaia,MG,Minas Gerais,-22.7515,-46.1494,521.1513144963145,511.25184275184273,523.6038288288288,518.7747747747748,541.1351351351351,510.990990990991,2017
3110509,Camanducaia,MG,Minas Gerais,-22.7515,-46.1494,510.27970714121534,475.03908396946565,539.382748091603,526.7727416798732,500.56846275752775,509.635499207607,2016
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,491.03459367076385,487.4905982905983,569.880056980057,515.401030927835,490.99933726067746,391.40194489465154,2015
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,519.2332858923157,483.54412837345006,541.5768052516412,529.6808478425435,505.6038607115821,535.7607872823619,2016
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,526.8079951380917,487.40699152542373,512.2109561752989,526.8915338645419,536.7536016949152,570.7768924302788,2019
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,479.3357039035225,493.0616494845361,553.7913402061856,519.2286330935252,496.71525179856116,333.8816449348044,2014
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,546.7102537939134,505.0516930022573,530.7415778251599,510.53539445628996,555.5808126410835,631.6417910447761,2021
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,541.8162777563856,500.28253968253966,526.6993710691823,538.4412997903564,548.3541950113379,595.3039832285116,2020
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,528.529243411775,522.1360655737705,534.2350806451612,522.3444556451612,538.2048087431695,525.7258064516129,2017
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,547.8884827076107,501.40064655172415,538.6080867850098,528.4063116370809,555.248275862069,615.7790927021696,2022
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,532.543915899729,497.5735234215886,576.3533834586466,531.6827067669172,544.4219959266802,512.687969924812,2018
3110608,Cambuí,MG,Minas Gerais,-22.6115,-46.0572,546.017806695244,493.7695652173913,538.5397887323944,531.4589788732394,541.3911231884058,624.9295774647887,2023
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,517.208397255904,484.4583817266744,536.1552845528455,523.3446,505.91772,536.166,2016
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,530.768587230288,524.425,532.4372262773722,515.6065172054223,541.103076923077,540.2711157455683,2017
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,532.7392593593704,490.7008339124392,513.2000657030223,525.2358081471748,546.8854760250174,587.6741130091984,2019
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,566.383824367073,507.9620734908136,547.4188986232791,529.7397997496871,574.2076115485564,672.5907384230288,2022
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,563.7789939809595,514.7884573894282,536.7386433710175,528.097430626927,573.3094929881338,665.9609455292908,2023
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,479.6629678029411,493.8414172034862,552.5864721485411,516.4636970172685,496.9666405023548,338.45661214305517,2014
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,550.7902645738023,502.7435768261965,530.0494033412888,510.5291169451074,561.6793450881612,648.9498806682577,2021
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,539.9064961258151,506.26354430379746,573.7758181818182,531.3783636363636,550.4177848101266,537.6969696969697,2018
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,547.844208971764,505.0642070484582,527.7806652806653,536.5436590436591,551.4125550660793,618.4199584199584,2020
3111200,Campo Belo,MG,Minas Gerais,-20.8932,-45.2699,487.84049850189325,486.4861959539865,561.8693772312574,509.07364562118124,491.64,390.13327370304114,2015
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,467.2933510821145,486.3275071633238,541.3908309455587,500.06943620178043,474.2513353115727,334.4276457883369,2014
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,472.7860062565835,477.0634375,548.9903125,497.26190476190476,467.4793650793651,373.1350114416476,2015
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,544.7198173468323,488.5910447761194,526.3433566433566,510.8181818181818,554.35,643.4965034965035,2022
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,514.0129235991785,471.82897196261683,501.41121076233185,515.3255605381166,527.2387850467289,554.2600896860987,2019
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,536.8830298402256,484.29921875,509.3330827067669,500.0541353383459,536.74375,653.984962406015,2021
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,519.5908035302641,513.8585062240664,516.5563492063492,507.95238095238096,526.0153526970954,533.5714285714286,2017
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,540.6534001043296,489.3296296296296,526.6112676056338,517.7647887323943,543.7866666666666,625.7746478873239,2023
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,501.70362335456474,475.31050955414014,519.5012738853503,518.473,484.8333333333333,510.4,2016
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,528.0079343629344,482.395,512.8087837837838,531.3668918918919,520.9014285714286,592.5675675675676,2020
3111507,Campos Altos,MG,Minas Gerais,-19.6914,-46.1725,519.8497972065538,494.1843137254902,556.7821917808219,513.2132420091324,531.9642156862745,503.10502283105023,2018
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,539.4251736628581,494.9933712121212,520.0755919854281,516.2440801457195,541.2590909090909,624.5537340619308,2023
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,510.46887684552235,482.5917817679558,530.691091160221,514.4181497175141,500.194209039548,524.4491525423729,2016
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,530.2252878552972,489.65953488372094,509.4413333333333,521.853925925926,526.142015503876,604.0296296296297,2020
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,485.6298124827178,481.835153328347,554.0089005235602,500.84233687405157,482.00849772382395,409.45417396380617,2015
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,520.896448711463,516.2508370044053,517.7192791282481,503.6992455993294,530.6184140969164,536.1944677284157,2017
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,475.40021702309946,493.27109658678285,543.7135076252723,505.2445855115758,487.262285287528,347.50961010433826,2014
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,525.5536960610712,495.70142131979696,560.206976744186,516.9608527131783,540.1511675126903,514.7480620155038,2018
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,541.7330480794355,498.89631782945736,527.4091760299625,510.39176029962545,551.7058139534884,620.2621722846442,2022
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,522.8213354917702,479.9149688149688,501.88893280632414,513.9887351778656,534.302182952183,584.0118577075099,2019
3111606,Campos Gerais,MG,Minas Gerais,-21.237,-45.7569,527.4642257435287,486.4864541832669,507.59432892249527,492.2258979206049,536.3830677290837,614.6313799621928,2021
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,499.2296999669335,470.82062804547917,525.0265295073092,515.4994966442953,486.97186800894855,497.82997762863533,2016
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,520.1002746939195,486.9374769797422,569.7533047210301,522.1816309012876,536.6675874769797,484.9613733905579,2018
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,537.3955015980317,497.3669724770642,523.8327067669173,528.6868421052632,538.494495412844,598.5964912280701,2020
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,515.769550132825,508.8634285714286,523.0339203675345,508.10551301684535,525.5830204081633,513.2618683001531,2017
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,543.6212611172317,498.8365474339036,531.6282768777614,511.84948453608246,541.4768273716952,634.3151693667157,2021
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,519.5020767302032,477.71003649635037,510.0371453138435,521.557437661221,528.3433394160584,559.8624247635425,2019
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,543.123369022457,496.4700132100396,527.599875,518.687875,540.5340819022457,632.325,2023
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,465.19194929168276,482.53126089482856,543.4531667635096,503.93481126423006,473.3537447573397,322.6867627785059,2014
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,544.3823249870758,491.01974522292994,532.3232771822359,517.7418070444104,552.587898089172,628.2388973966309,2022
3112307,Capelinha,MG,Minas Gerais,-17.6888,-42.5147,478.6715053926558,476.41047794117645,558.6107230392157,503.10495608531994,476.0326850690088,379.198684828558,2015
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,537.2471842525979,489.01814814814816,518.0971223021583,510.8638489208633,528.9582407407407,639.2985611510792,2023
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,524.8475455028243,486.1239776951673,507.56935064935067,520.39341991342,515.3111524163569,594.8398268398269,2020
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,471.5024491739087,484.06332728921126,547.964369900272,514.1057781919851,476.7898415657036,334.58892892237145,2014
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,514.4057595962071,470.25132543711226,499.304235924933,513.0335120643432,514.6944162436548,574.745308310992,2019
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,481.9525307367641,480.02843902439025,560.5794146341464,504.6969861660079,473.30494071146245,391.1528731478135,2015
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,520.2194105728689,487.6851786760398,560.2040563380282,517.5577464788732,524.3261277094317,511.32394366197184,2018
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,507.07399204215625,473.7358105349122,529.5462229481421,517.20620316403,486.3846378018318,528.4970857618652,2016
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,538.2528544786576,489.2075225677031,523.5637764932562,511.757225433526,536.0806419257773,630.655105973025,2022
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,516.908362894211,509.1727704485488,516.8756319514662,504.39140546006064,516.9634828496042,537.1385237613752,2017
3113305,Carangola,MG,Minas Gerais,-20.7343,-42.0313,533.3419257979069,486.6764832793959,516.7737172774869,496.3626178010471,533.1376483279396,633.7591623036649,2021
3113404,Caratinga,MG,Minas Gerais,-19.7868,-42.1292,522.0616752955947,515.7639024390244,523.4236556359876,509.7166235780765,524.4445257452575,536.9596690796277,2017
3113404,Caratinga,MG,Minas Gerais,-19.7868,-42.1292,509.82719794037814,477.29041343202744,529.7990612023831,518.3233869476798,494.63531151784065,529.0878166019597,2016
3113404,Caratinga,MG,Minas Gerais,-19.7868,-42.1292,530.8044299408767,491.97664697864604,514.4590612777054,526.8170360712734,530.0610177192185,590.7083876575402,2020
3113404,Caratinga,MG,Minas Gerais,-19.7868,-42.1292,528.7133251303734,493.07939583927043,570.4377200108313,523.4219063092337,541.1496722713024,515.4779312212294,2018
